,Fp1-DELTA,Fp1-THETA,Fp1-ALPHA,Fp1-BETA,Fp1-Gamma,Fp2-DELTA,Fp2-THETA,Fp2-ALPHA,Fp2-BETA,Fp2-Gamma,F3-DELTA,F3-THETA,F3-ALPHA,F3-BETA,F3-Gamma,F4-DELTA,F4-THETA,F4-ALPHA,F4-BETA,F4-Gamma,F7-DELTA,F7-THETA,F7-ALPHA,F7-BETA,F7-Gamma,F8-DELTA,F8-THETA,F8-ALPHA,F8-BETA,F8-Gamma,P7-DELTA,P7-THETA,P7-ALPHA,P7-BETA,P7-Gamma,P8-DELTA,P8-THETA,P8-ALPHA,P8-BETA,P8-Gamma,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,id,category,label_h,label_e,label_x,label_a,label_c,label_o
844,-111.95855136812533,-105.8978639103622,-113.52943137055198,-115.79244482300874,-118.62436852037403,-118.40592548775318,-118.45128831032105,-119.0311075566459,-118.6826402193576,-118.29172273946276,-117.43048286281585,-117.47916891961965,-116.05850228907636,-116.49801348817824,-116.28997715552798,-116.791253155887,-117.13701384878948,-118.58463770890455,-119.08080714903284,-118.94566751926581,-117.9292623243928,-118.41733487825937,-119.02610088953239,-119.55703878545519,-119.15147663277702,-122.66550994732907,-123.25422937836585,-121.89126986411657,-121.22357244031987,-121.38187898589021,-121.53677197333394,-121.86468481496063,-121.55389131585233,-122.03010283122399,-123.76243220937718,-123.8192089805092,-124.22120893576162,-123.61798789353672,-124.48207978828566,-125.73554333025177,-124.5585219892327,-126.40084163941772,-127.08683110268795,-126.80878254181044,-126.87801959284445,-127.58450161922485,-127.61671351998825,-127.37694488118416,-128.1078612670816,-128.4720697069869,-129.01108911502567,-130.81953982903255,-130.8115952754881,-130.42630627679537,-130.9800027532818,-131.50972302162165,-131.75779285532332,-132.28806359490264,-133.59807300152704,-131.78851326164866,-131.4451270488286,-132.40160756875463,-133.18764888840715,-133.12151924978076,-137.50650481559654,21,2,1.0,0.0,0.0,1.0,1.0,1.0
845,-109.56879648293307,-101.79152079464133,-105.55939195798489,-110.56018468599525,-116.54327962765633,-118.8459862504608,-117.88312627102636,-118.72255334844412,-119.21022155922745,-119.11931836808408,-118.36626375881288,-118.44377466197919,-118.0971893066538,-117.12468040257309,-117.1712462867042,-117.5597468744917,-117.7004141928642,-119.22032800184579,-119.19089302156353,-119.25659187823905,-119.5592628874489,-121.332747565241,-120.55207458295278,-121.43001518360381,-121.47197970825064,-123.63844041961991,-123.88487950930413,-122.1095328221123,-121.25348176170014,-122.00739341761953,-121.38139517199518,-122.19375912559627,-121.73059523633178,-122.69672172339448,-124.9167424906892,-125.06116655543835,-124.45248052982677,-125.20396543423159,-125.10142473993258,-125.7558486857598,-125.89018835192233,-126.85776031390196,-127.05867999113005,-126.62187195705152,-127.81063097344733,-127.92621889823891,-129.0305036857585,-131.58801243166718,-129.65293217083558,-128.78608891639738,-129.6394166705891,-130.69768210114805,-131.9031786436851,-130.95984597433448,-130.02724597863164,-132.2639039553391,-132.06807624100884,-132.0013590261928,-132.61839618910497,-132.27908796763458,-131.48682680612222,-132.6010410603623,-133.2824671401446,-132.91275585418498,-135.05225091781193,21,2,1.0,0.0,0.0,1.0,1.0,1.0
846,-111.12213002298127,-101.75292047111556,-104.89823143454684,-109.42400463301425,-114.16068479344364,-117.45835291789705,-118.19466034613183,-117.66914479777142,-118.04778412577059,-118.2731686230305,-118.18610485327092,-118.48697845556467,-118.17053311358059,-118.24432974576526,-117.46891233159187,-116.62480881610327,-116.30846675175937,-118.69866873873569,-119.10908447090151,-119.41524990898492,-120.67947790110595,-120.51104006753222,-119.64363818341631,-120.37807807792203,-120.47371767177512,-122.40786956792945,-122.95428957875816,-121.36885719577444,-121.1133171808678,-121.12778648243157,-122.96167136021322,-122.80107780642282,-122.32119512552848,-123.67216297238244,-123.33925670992649,-123.73043644502573,-123.78584783805628,-124.57010336992394,-126.20761961926368,-125.46890034060114,-126.2980831499577,-126.90203026591603,-126.71109346789711,-126.88700784378996,-126.57388405477374,-127.99573848722108,-128.61446566031643,-129.00325231450415,-129.38185765428932,-129.84216304969362,-129.35353294509127,-132.97625237969837,-131.4692100009563,-130.42284637578578,-130.89494386468587,-131.21456525344095,-131.81672798408835,-131.74035638066033,-132.8153889101727,-131.91631436861852,-132.84357252103442,-132.18727759946057,-132.92016980006326,-133.63816199685405,-135.44745054890765,21,2,1.0,0.0,0.0,1.0,1.0,1.0
847,-108.08665518414321,-100.32462491780097,-103.68789311188715,-111.18423773454253,-116.9089004280403,-116.88911969812511,-116.8298993933274,-117.20082013155847,-117.29893898985644,-116.75310266267074,-116.97957989295946,-116.7051916116443,-117.34967961211154,-116.9666112893976,-115.54139156432312,-116.00001660669201,-117.21238401177416,-116.16340124192631,-116.86167179604276,-118.88592121474501,-118.86756962724208,-119.25316847722169,-119.9571298542864,-121.30425358939621,-121.52060680660207,-120.8915172740009,-121.28054820048652,-120.5133440134993,-121.69854384418204,-122.44554516262767,-122.57171650655832,-122.64244726757968,-123.0523365735099,-124.02854230280461,-124.07910757982071,-123.64094333233763,-123.92105642320645,-124.56432102735162,-126.17773183997244,-126.34120529244046,-126.37892866647555,-125.98919093128424,-125.92108196872388,-125.96550962671188,-127.51127589625222,-127.93903715622966,-127.15161040676294,-128.68773788833545,-128.623145311299,-128.7041144505484,-128.70155737239196,-131.9523804184509,-130.93197504097117,-131.71009547363406,-131.11427108031282,-131.40438527479392,-132.26988587164197,-132.00028329311542,-133.09643884016486,-132.18033949899,-133.3772901466936,-133.12076976559356,-132.03758504042557,-131.94203174116993,-134.34514078103913,21,2,1.0,0.0,0.0,1.0,1.0,1.0
848,-109.28279096361221,-101.75616397515537,-105.12855107118847,-109.49373303040969,-112.44010786580971,-115.19961312821474,-117.94960556405242,-118.17775337932183,-118.21665487530487,-118.41748741271059,-118.1553827209347,-117.48517422136263,-116.42293265795863,-116.46793609072199,-116.20605141293157,-116.16565390516587,-115.25641477782139,-117.17493402610589,-118.47848814150629,-117.02525607397749,-117.39539539603481,-119.0009801098955,-119.3992042168464,-118.4245580960159,-118.4814269061115,-120.19494742632132,-120.82929092408855,-120.2794425498986,-121.40335461458015,-122.08418093049832,-121.3782332524226,-121.58340179004284,-122.46282218779685,-122.8978258561875,-122.99924652591848,-124.8345101655731,-124.71800457388731,-124.27895694645093,-122.6487464822898,-122.9895021561343,-124.42409380556265,-126.16013790503608,-126.17913754534477,-125.73161948879736,-126.11619547945091,-126.51938694853767,-127.14061282699886,-128.91844317292177,-129.67124033041677,-128.77994108455428,-129.59176992894115,-131.92423115523906,-130.15476163862326,-129.63673577504767,-129.72961949072416,-131.70831818010927,-132.1631479153638,-131.432255254022,-132.05261317200274,-131.9351623926727,-131.4128109615647,-131.07769266140272,-132.7169680544349,-133.6211069122805,-137.6833388941622,21,2,1.0,0.0,0.0,1.0,1.0,1.0
849,-91.35412861379619,-82.43470153064666,-90.45644946592687,-100.47412313645573,-105.20119281202574,-109.90959156505689,-108.25592532841192,-110.99989073495125,-111.54818211612519,-113.4920639408179,-113.24837280612843,-112.37771705150041,-116.42986434086899,-114.19864295860489,-115.21135757541244,-114.48845455204591,-114.42912342068217,-114.957885204028,-113.0337017608887,-112.81916576885708,-113.93292277641997,-116.03969811328214,-116.94948164096118,-114.76754679703348,-117.95245450982011,-118.88449662359213,-119.01889801411137,-118.49199947667047,-117.16249768890613,-118.74901250087652,-117.09747411771158,-118.48305814550444,-119.09901771779998,-119.78482342077946,-119.12135405131264,-117.72721470214083,-119.27329780859591,-119.00177480282638,-117.84026314229908,-118.26039896724143,-119.29257180539199,-121.3340490768981,-121.07916783860546,-120.13756045500158,-119.72940758468789,-120.70357189527515,-123.62882834302849,-121.09493500073259,-123.59872676658556,-122.40672610735393,-121.15767812711888,-123.15265138479745,-119.99639367261284,-119.57929626672563,-120.49943455554887,-121.60433430842386,-124.84151771065453,-123.32698708869611,-123.13434332876632,-121.67263930725078,-123.23819322294618,-123.68392950860893,-124.13664794365627,-122.92928658189312,-126.02557493517934,21,2,1.0,0.0,0.0,1.0,1.0,1.0
850,-107.49660817043036,-103.85139192090405,-110.96977695267121,-114.28497640603183,-115.90288107910881,-117.40396342300023,-121.53252388968258,-120.4896287748924,-121.24936963973789,-122.0662836753466,-120.57114307767444,-119.47880091112202,-121.43774732717748,-120.24894168600369,-120.23085606149343,-121.01942912138425,-120.19470039684946,-120.81601734169362,-120.57558198325685,-121.33228565471235,-122.82582021425178,-122.9202764909376,-122.60406483224544,-124.56301077412903,-123.53779897238526,-121.32566070607149,-120.82144019383736,-123.5841935855158,-125.06568820775989,-125.18740117057581,-125.01118406658703,-126.77686791927496,-126.20722879927516,-126.53583564775728,-126.8715042306218,-126.28476781055163,-126.56038191139075,-126.89819538961575,-128.44766631053344,-128.27332869106317,-127.7019746321934,-127.15489859695282,-128.1344935685654,-129.0459963489844,-130.03439910983596,-128.9290885982078,-130.4007312512905,-131.72932746446816,-131.88494510245607,-129.8971695278322,-130.4026450491269,-133.31717926726736,-132.16136844104489,-131.9074942725307,-132.24807308628846,-132.89320182358253,-133.92072775338556,-134.69949948834773,-135.35472336669397,-133.01392579459608,-134.74201857830246,-134.94724660890373,-135.48178088749924,-135.14001850101008,-137.100544157283,22,5,0.0,1.0,0.0,0.0,1.0,1.0
851,-108.32306222685695,-100.55626021358817,-106.04743061423636,-110.67188076988572,-113.76844658949972,-116.15090580087512,-119.09617957628278,-119.726310978042,-119.77190502478715,-121.06668573906376,-120.93082521343588,-121.58016916430698,-121.39121515033264,-121.60903522697242,-122.55164634692754,-122.85330170610827,-122.00750560393831,-122.89599119047958,-123.6118629564899,-124.59362796739944,-124.38491112633017,-123.63925248772027,-124.42491572060597,-124.1250998402613,-124.48641260907144,-125.58515024545065,-126.45306108343803,-124.24740533715936,-125.30000286404189,-125.32396646996064,-125.97862304969635,-127.15698600012203,-128.1859461568668,-127.54971887687776,-128.22786621569176,-128.35497190987292,-128.60265679583972,-128.0529304009247,-128.24534311785717,-129.61711062005128,-129.30874209038234,-129.4225170728434,-129.83161701897086,-130.82813692571222,-131.43856156869765,-132.11696266215537,-132.08309047515564,-130.55226513000034,-130.43781687631693,-133.4806220197518,-133.14649547588982,-136.22616497241023,-133.84587254830754,-133.9813380793217,-133.89455810506985,-134.87849658231738,-134.58845776941712,-134.05895606707202,-134.11119953242482,-135.12312653837307,-136.06817946585667,-136.54331066443487,-135.9743106735392,-136.27861200677958,-139.14817054502205,22,5,0.0,1.0,0.0,0.0,1.0,1.0
852,-111.87747980800815,-101.80125534703073,-107.65122254074114,-112.12721418082918,-114.10004143876583,-115.71047107958775,-118.72327941160009,-119.94962515222299,-120.5604712296501,-122.45277780717765,-121.42910263785532,-121.49241376289993,-121.78250818234892,-122.43492376739334,-124.02922880107371,-123.72225098955991,-123.14076082029726,-122.11018863615627,-122.20144683843687,-123.0848999361176,-124.47021112437997,-124.73375648997865,-125.54275859902619,-125.42903544474589,-126.7658289724703,-127.34532459598746,-126.97505262849761,-125.26474540537633,-126.05506746492325,-126.05610382645416,-125.62745983789496,-127.55381056345449,-127.68074523795185,-126.82107117861281,-126.46533618335184,-127.5079847724239,-128.04386660375494,-128.97188223905982,-129.97238559312913,-129.7282129528443,-128.77961154732625,-129.4366659275104,-131.2904989036389,-131.37184967719202,-130.52114462262705,-131.36672734462292,-131.63955216412117,-131.58964183946748,-133.14161723545524,-134.170255201776,-133.51721869686412,-136.62444793731234,-133.69090854381497,-133.9418238811457,-133.58190927651827,-133.9719695428113,-134.33395327882474,-136.2475517955589,-136.01103421528134,-137.6949609018211,-137.74748633723596,-137.22301764082295,-138.51730111302746,-136.04241656580444,-137.004150905988,22,5,0.0,1.0,0.0,0.0,1.0,1.0
853,-108.7846952815479,-102.29324210024487,-108.84137042163155,-112.31709783272977,-115.13801436785671,-116.02817482935833,-118.77004322575567,-119.02485351872258,-120.66415999297517,-120.82397390585966,-121.65157446975357,-121.75718851812297,-122.5775656058473,-122.88100765037086,-123.49781698672452,-123.94408743801755,-122.28245775205984,-123.67517337767991,-123.68522466584156,-123.10429113133387,-123.69003412687204,-125.42868606563306,-124.57091730431324,-124.16567719842917,-125.88897515775918,-126.4092094282893,-126.2715019194246,-126.02113359440415,-126.50815947109021,-127.11519490580181,-127.48330895345921,-126.01535612699288,-128.39138993819094,-127.96770790291805,-127.28175861468114,-128.2386564618248,-128.4445928357741,-129.1270870144916,-128.81332760207098,-128.66494851617452,-129.31757782442358,-130.09229114471202,-130.7119207412815,-131.021165239618,-132.04468999435787,-131.04113037301585,-133.49729843907167,-133.9941994096916,-134.41045605149753,-132.87786967266814,-133.9306784504739,-136.24171966028416,-133.9261953889893,-134.89666435300842,-135.68538512808627,-135.4447136892057,-136.0494309787467,-137.00774599727995,-138.40373854235932,-136.0836257118802,-137.76904680713739,-137.72438653511955,-137.22995501471306,-136.59893413197685,-139.26208592350287,22,5,0.0,1.0,0.0,0.0,1.0,1.0
854,-111.2696135026471,-100.72580807352728,-99.87505011498529,-105.48249539801895,-110.05096680113542,-112.16738005774468,-119.35238452261991,-118.49770151339386,-120.014284274221,-121.30548442041433,-119.59522217452667,-120.8055140146306,-121.8135155426157,-121.93418824664236,-123.32516644284917,-123.38187697630546,-122.91229806834039,-123.94590094894642,-123.13026986979331,-123.26501065392515,-123.90497072671381,-123.68651389251903,-125.06801246570718,-124.75443671003754,-125.07568340384441,-125.78440344241315,-126.60374305926668,-126.1104523763113,-125.94251679955642,-126.82607279498727,-127.17689279374005,-127.81312011496546,-126.42792089678952,-126.498658375002,-127.63669260628909,-127.82944353139203,-128.56978100672555,-128.3350348447917,-127.71910030914032,-127.81885815036846,-128.75122683051146,-128.4437100127617,-130.17712165044213,-130.69025354827804,-131.1225615757993,-131.1981087780445,-132.27922573765164,-133.52292418075646,-132.96180234492644,-133.99210446568858,-133.54670641270516,-135.91689497861594,-132.79083135982185,-134.48375497459563,-135.30319723667415,-134.09788874391378,-135.42557479734845,-135.21677875150883,-136.74986423812885,-135.93387861652963,-135.8727754790006,-137.1174171619267,-135.9290466633895,-136.0639259217806,-139.2806376927349,22,5,0.0,1.0,0.0,0.0,1.0,1.0
855,-112.53480199645654,-105.70779866671296,-112.67709509774673,-116.3317688371611,-119.62704763953865,-118.75535429163816,-120.62198649568592,-122.14838068732129,-121.90120497894878,-121.58290628396156,-123.27822178253483,-123.45084408164796,-124.68821695375607,-124.7407424231178,-124.64466024083296,-124.41766723694884,-124.28102212224324,-124.86359016701334,-126.33944329153053,-126.78978198003826,-126.58614317722423,-127.77744930258508,-127.48759143072718,-127.94174809670719,-127.67042592894748,-129.70014462376406,-128.84107013274846,-128.62847566652334,-128.8860031649469,-129.28243945339733,-131.12595697751755,-130.2594506750143,-131.28929133874777,-129.17606414235456,-129.1678373720539,-130.26619450301206,-131.71955518910053,-132.53832936093133,-132.5641773350425,-132.3809793985265,-133.80400755189498,-134.02881080808461,-132.85654654086034,-135.17689786122867,-133.73018041190366,-134.24039987886707,-133.9963552853829,-134.88874187173758,-135.62855951417666,-135.0890689330697,-135.6145188928051,-137.35662405687947,-136.96818997947437,-136.89859103706968,-136.3733766208456,-138.71516198031122,-139.40481712266063,-137.9147234082103,-137.74492639390718,-138.46641489285605,-137.69517234995882,-137.92601372419423,-139.0079292982437,-137.8787525075045,-141.49671099093166,22,1,0.0,1.0,0.0,0.0,1.0,1.0
856,-118.31700244162887,-106.2095509132345,-110.06724651524956,-113.54649948181478,-115.94185504253068,-116.6110668818188,-118.28159284939127,-120.27029260080361,-122.74361362552789,-122.6283555156864,-121.60012732319531,-123.29602730756066,-124.8152194315221,-124.57839145288035,-124.50237858580155,-124.71060319943469,-125.08928206120571,-125.06532216306596,-126.47125871124058,-125.84652634618381,-125.74903504240389,-126.20182739401693,-127.2151465999504,-127.64403551689213,-127.81931941093113,-128.7121314763381,-128.6776263888137,-127.94047978675212,-127.19368268573729,-128.86285653812513,-128.6862899353908,-128.956339705736,-129.20152729081846,-129.7348589309885,-129.7597603619964,-131.47073257844806,-132.01063143510393,-132.34536002510157,-133.06370420870826,-132.86288073307327,-132.44751563953767,-132.55037900404358,-132.95215103994792,-132.8356250312887,-135.17237111169536,-135.3024613773952,-134.8427354928211,-136.95718086745362,-135.2671576040908,-134.82774380892693,-137.2362421911792,-139.24755108406242,-138.68837821731455,-137.80684866532962,-137.34081650290076,-136.9624180900123,-137.7613551511055,-138.81346111253353,-139.1286546513472,-138.57895171883055,-138.9386412810067,-139.75220463193403,-138.81719524071517,-138.7443798838937,-141.5117738201769,22,1,0.0,1.0,0.0,0.0,1.0,1.0
